Dataset_Setting,Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
ICL-Markov_V3_O1,linear,2,2,absolute,True,False,0.0005,0.96998,0.9657,0.96998,0.14526
ICL-Markov_V3_O1,linear,2,2,absolute,False,False,0.0005,0.96364,0.96739,0.96364,0.14836
ICL-Markov_V3_O1,linear,2,1,rope,True,False,0.0005,0.97299,0.97456,0.97299,0.14952
ICL-Markov_V3_O1,linear,2,1,absolute,True,True,0.0005,0.97684,0.97441,0.97684,0.15257
ICL-Markov_V3_O1,linear,2,1,rope,True,True,0.0005,0.98009,0.97588,0.98009,0.15364
ICL-Markov_V3_O1,linear,1,1,rope,True,False,0.0005,0.97701,0.96667,0.97701,0.1542
ICL-Markov_V3_O1,linear,1,2,absolute,True,False,0.0005,0.96426,0.97297,0.96426,0.15484
ICL-Markov_V3_O1,linear,1,2,absolute,True,True,0.0005,0.9742,0.97259,0.9742,0.15493
ICL-Markov_V3_O1,linear,1,2,absolute,False,True,0.0005,0.96974,0.97318,0.96974,0.15635
ICL-Markov_V3_O1,linear,1,2,absolute,True,False,0.0001,0.96581,0.97389,0.96581,0.15712
ICL-Markov_V3_O1,linear,1,1,absolute,True,False,0.0005,0.97334,0.97779,0.97334,0.15727
ICL-Markov_V3_O1,linear,1,2,absolute,True,True,0.0001,0.9681,0.97295,0.9681,0.15762
ICL-Markov_V3_O1,linear,2,2,rope,False,True,0.0005,0.98195,0.98255,0.98195,0.15828
ICL-Markov_V3_O1,linear,1,2,absolute,False,False,0.0005,0.9725,0.97536,0.9725,0.15832
ICL-Markov_V3_O1,linear,1,2,rope,True,True,0.0005,0.97539,0.9778,0.97539,0.15887
ICL-Markov_V3_O1,linear,1,2,rope,True,False,0.0005,0.99041,0.97964,0.99041,0.15912
ICL-Markov_V3_O1,linear,2,2,rope,True,False,0.0001,0.96649,0.97323,0.96649,0.15916
ICL-Markov_V3_O1,linear,2,2,absolute,True,True,0.0001,0.97009,0.97604,0.97009,0.15917
ICL-Markov_V3_O1,linear,1,1,absolute,True,True,0.0001,0.97462,0.97729,0.97462,0.15938
ICL-Markov_V3_O1,linear,2,2,rope,False,False,0.0005,0.98413,0.98274,0.98413,0.15955
ICL-Markov_V3_O1,linear,2,2,absolute,True,True,3e-05,0.98844,0.98069,0.98844,0.15963
ICL-Markov_V3_O1,linear,1,1,rope,True,True,0.0001,0.98964,0.98548,0.98964,0.15977
ICL-Markov_V3_O1,linear,2,2,rope,True,True,0.0001,0.98957,0.97933,0.98957,0.16018
ICL-Markov_V3_O1,linear,1,1,rope,True,True,0.0005,0.98488,0.97853,0.98488,0.16039
ICL-Markov_V3_O1,linear,1,2,rope,True,False,3e-05,0.97683,0.98097,0.97683,0.16054
ICL-Markov_V3_O1,linear,1,2,rope,False,False,0.0005,0.97738,0.97823,0.97738,0.16058
ICL-Markov_V3_O1,linear,1,1,absolute,True,False,3e-05,0.98822,0.9809,0.98822,0.16113
ICL-Markov_V3_O1,linear,2,1,absolute,True,False,0.0001,0.97978,0.97395,0.97978,0.16151
ICL-Markov_V3_O1,linear,2,1,absolute,True,False,3e-05,0.98476,0.98285,0.98476,0.16179
ICL-Markov_V3_O1,linear,2,1,rope,True,False,0.0001,0.98337,0.98349,0.98337,0.16189
ICL-Markov_V3_O1,linear,1,1,absolute,True,False,0.0001,0.98016,0.97851,0.98016,0.16204
ICL-Markov_V3_O1,linear,2,2,absolute,True,False,0.0001,0.97853,0.97554,0.97853,0.16212
ICL-Markov_V3_O1,linear,1,2,rope,True,False,0.0001,0.98371,0.98326,0.98371,0.16305
ICL-Markov_V3_O1,linear,2,1,absolute,False,False,0.0005,0.99019,0.97837,0.99019,0.16319
ICL-Markov_V3_O1,linear,2,1,rope,True,True,0.0001,0.98772,0.98456,0.98772,0.1634
ICL-Markov_V3_O1,linear,2,1,rope,True,True,3e-05,0.97381,0.9811,0.97381,0.16359
ICL-Markov_V3_O1,linear,1,1,absolute,True,True,0.0005,0.97643,0.97948,0.97643,0.16365
ICL-Markov_V3_O1,linear,2,1,absolute,True,True,0.0001,0.98563,0.98177,0.98563,0.16365
ICL-Markov_V3_O1,linear,1,2,absolute,False,False,0.0001,0.97361,0.97996,0.97361,0.16412
ICL-Markov_V3_O1,linear,1,2,absolute,True,False,3e-05,0.97461,0.9837,0.97461,0.16448
ICL-Markov_V3_O1,linear,1,2,rope,True,True,0.0001,0.98076,0.98226,0.98076,0.16476
ICL-Markov_V3_O1,linear,2,2,absolute,True,False,3e-05,0.99096,0.98762,0.99096,0.16477
ICL-Markov_V3_O1,linear,1,1,rope,True,False,0.0001,0.98938,0.98007,0.98938,0.16496
ICL-Markov_V3_O1,linear,1,1,absolute,True,True,3e-05,0.98332,0.98334,0.98332,0.16512
ICL-Markov_V3_O1,linear,2,1,rope,False,False,0.0005,0.9842,0.97707,0.9842,0.16514
ICL-Markov_V3_O1,linear,1,1,rope,True,False,3e-05,0.98271,0.98377,0.98271,0.16531
ICL-Markov_V3_O1,linear,1,2,rope,True,True,3e-05,0.98622,0.98085,0.98622,0.1655
ICL-Markov_V3_O1,linear,1,1,absolute,False,False,0.0001,0.99066,0.98409,0.99066,0.16572
ICL-Markov_V3_O1,linear,2,1,absolute,True,True,3e-05,0.96972,0.97974,0.96972,0.16645
ICL-Markov_V3_O1,linear,1,2,rope,False,False,0.0001,0.99091,0.98438,0.99091,0.16662
ICL-Markov_V3_O1,linear,1,2,rope,False,True,0.0005,0.99044,0.98542,0.99044,0.1667
ICL-Markov_V3_O1,linear,1,2,absolute,True,True,3e-05,0.9759,0.98354,0.9759,0.16687
ICL-Markov_V3_O1,linear,2,1,rope,True,False,3e-05,0.98672,0.98454,0.98672,0.16697
ICL-Markov_V3_O1,linear,2,2,rope,True,True,3e-05,0.97609,0.98165,0.97609,0.16719
ICL-Markov_V3_O1,linear,2,2,rope,True,False,3e-05,0.98055,0.98776,0.98055,0.16736
ICL-Markov_V3_O1,linear,1,1,rope,True,True,3e-05,0.98131,0.98301,0.98131,0.1676
ICL-Markov_V3_O1,linear,2,1,absolute,False,True,0.0005,0.98956,0.98816,0.98956,0.16843
ICL-Markov_V3_O1,linear,1,1,rope,False,False,0.0005,0.99896,0.99481,0.99896,0.1691
ICL-Markov_V3_O1,linear,2,1,rope,False,True,0.0005,0.98142,0.98821,0.98142,0.16911
ICL-Markov_V3_O1,linear,1,1,absolute,False,True,0.0005,0.98328,0.98765,0.98328,0.16983
ICL-Markov_V3_O1,linear,1,1,absolute,False,False,0.0005,0.99382,0.99322,0.99382,0.17036
ICL-Markov_V3_O1,linear,1,2,absolute,False,True,0.0001,0.9845,0.98824,0.9845,0.17053
ICL-Markov_V3_O1,linear,1,2,absolute,False,False,3e-05,0.98394,0.98536,0.98394,0.17062
ICL-Markov_V3_O1,linear,1,2,rope,False,False,3e-05,0.99247,0.99156,0.99247,0.17105
ICL-Markov_V3_O1,linear,1,1,absolute,False,True,0.0001,0.99182,0.99582,0.99182,0.17162
ICL-Markov_V3_O1,linear,2,1,absolute,False,False,0.0001,0.9884,0.99491,0.9884,0.17189
ICL-Markov_V3_O1,linear,1,1,rope,False,False,0.0001,0.9977,0.99489,0.9977,0.17191
ICL-Markov_V3_O1,linear,1,1,rope,False,True,0.0001,0.99174,0.99302,0.99174,0.17192
ICL-Markov_V3_O1,linear,2,2,absolute,False,False,0.0001,0.98732,0.99138,0.98732,0.17238
ICL-Markov_V3_O1,linear,1,2,absolute,False,True,3e-05,0.99692,0.99275,0.99692,0.17263
ICL-Markov_V3_O1,linear,1,2,rope,False,True,3e-05,0.99069,0.98842,0.99069,0.17281
ICL-Markov_V3_O1,linear,1,1,rope,False,True,3e-05,0.99597,0.99662,0.99597,0.17288
ICL-Markov_V3_O1,linear,1,1,absolute,False,True,3e-05,0.99207,0.99325,0.99207,0.17306
ICL-Markov_V3_O1,linear,1,1,absolute,False,False,3e-05,0.994,0.99346,0.994,0.17395
ICL-Markov_V3_O1,linear,2,1,absolute,False,True,0.0001,0.99608,0.99484,0.99608,0.17507
ICL-Markov_V3_O1,linear,2,2,absolute,False,False,3e-05,0.99572,0.99488,0.99572,0.17509
ICL-Markov_V3_O1,linear,1,1,rope,False,True,0.0005,0.99214,0.99167,0.99214,0.17511
ICL-Markov_V3_O1,linear,1,1,rope,False,False,3e-05,0.9922,0.99268,0.9922,0.17676
ICL-Markov_V3_O1,linear,2,1,rope,False,True,0.0001,1.00181,0.99668,1.00181,0.17733
ICL-Markov_V3_O1,linear,1,2,rope,False,True,0.0001,0.99963,0.99821,0.99963,0.17795
ICL-Markov_V3_O1,linear,2,2,rope,False,True,0.0001,1.0045,0.99961,1.0045,0.17803
ICL-Markov_V3_O1,linear,2,2,absolute,False,True,0.0001,0.99623,0.99899,0.99623,0.1785
ICL-Markov_V3_O1,linear,2,1,rope,False,False,0.0001,0.99077,0.99453,0.99077,0.17973
ICL-Markov_V3_O1,linear,2,1,absolute,False,False,3e-05,1.00094,0.99699,1.00094,0.18078
ICL-Markov_V3_O1,linear,2,2,absolute,False,True,3e-05,1.00278,1.00059,1.00278,0.18115
ICL-Markov_V3_O1,linear,2,2,rope,False,False,0.0001,0.99494,0.99483,0.99494,0.18253
ICL-Markov_V3_O1,linear,2,2,rope,False,False,3e-05,1.00453,1.00158,1.00453,0.18295
ICL-Markov_V3_O1,linear,2,1,rope,False,False,3e-05,0.9986,1.00376,0.9986,0.18355
ICL-Markov_V3_O1,linear,2,1,absolute,False,True,3e-05,0.99834,1.00377,0.99834,0.18566
ICL-Markov_V3_O1,linear,2,1,rope,False,True,3e-05,1.02111,1.01261,1.02111,0.19054
ICL-Markov_V3_O1,linear,2,2,rope,False,True,3e-05,1.01017,1.00791,1.01017,0.19203
ICL-Markov_V3_O1,performer,2,1,absolute,True,False,0.0005,0.86182,0.86119,0.86182,0.042
ICL-Markov_V3_O1,performer,2,2,absolute,True,False,0.0005,0.85552,0.85944,0.85552,0.04319
ICL-Markov_V3_O1,performer,2,1,rope,True,False,0.0005,0.89981,0.88508,0.89981,0.06684
ICL-Markov_V3_O1,performer,2,1,absolute,True,True,0.0005,0.87914,0.88422,0.87914,0.06694
ICL-Markov_V3_O1,performer,2,2,absolute,True,True,0.0005,0.88359,0.8923,0.88359,0.0745
ICL-Markov_V3_O1,performer,2,2,rope,True,False,0.0005,0.90383,0.90264,0.90383,0.08352
ICL-Markov_V3_O1,performer,2,1,rope,True,True,0.0005,0.90803,0.89977,0.90803,0.08408
ICL-Markov_V3_O1,performer,2,2,absolute,False,False,0.0005,0.90405,0.91245,0.90405,0.09127
ICL-Markov_V3_O1,performer,2,2,rope,True,True,0.0005,0.91029,0.91575,0.91028,0.09739
ICL-Markov_V3_O1,performer,2,2,absolute,False,True,0.0005,0.92505,0.93841,0.92505,0.12173
ICL-Markov_V3_O1,performer,2,2,rope,False,True,0.0005,0.95494,0.95025,0.95494,0.12731
ICL-Markov_V3_O1,performer,2,1,rope,True,False,0.0001,0.96102,0.96438,0.96102,0.14185
ICL-Markov_V3_O1,performer,2,2,rope,True,False,0.0001,0.95467,0.96441,0.95467,0.14484
ICL-Markov_V3_O1,performer,2,1,absolute,False,False,0.0005,0.96255,0.96637,0.96255,0.14668
ICL-Markov_V3_O1,performer,2,1,rope,True,True,0.0001,0.96279,0.96756,0.96279,0.14992
ICL-Markov_V3_O1,performer,2,2,absolute,True,True,0.0001,0.95727,0.96274,0.95727,0.15176
ICL-Markov_V3_O1,performer,1,2,absolute,True,False,0.0005,0.98198,0.97692,0.98198,0.15238
ICL-Markov_V3_O1,performer,1,2,absolute,True,True,0.0005,0.98277,0.97405,0.98277,0.15364
ICL-Markov_V3_O1,performer,2,1,absolute,True,True,0.0001,0.96709,0.97389,0.96709,0.15367
ICL-Markov_V3_O1,performer,2,2,absolute,True,False,0.0001,0.96456,0.97319,0.96456,0.15501
ICL-Markov_V3_O1,performer,1,2,absolute,False,False,0.0005,0.97275,0.9707,0.97275,0.15529
ICL-Markov_V3_O1,performer,2,1,rope,False,False,0.0005,0.99,0.9747,0.99,0.15577
ICL-Markov_V3_O1,performer,2,1,absolute,True,False,0.0001,0.97858,0.97855,0.97858,0.15588
ICL-Markov_V3_O1,performer,1,1,rope,True,True,0.0005,0.98423,0.97953,0.98423,0.15646
ICL-Markov_V3_O1,performer,1,2,rope,True,False,0.0005,0.97282,0.97453,0.97282,0.15676
ICL-Markov_V3_O1,performer,1,1,absolute,True,False,0.0005,0.96682,0.97549,0.96682,0.1569
ICL-Markov_V3_O1,performer,2,2,rope,True,True,0.0001,0.97418,0.97362,0.97418,0.15712
ICL-Markov_V3_O1,performer,1,1,absolute,True,True,0.0001,0.98087,0.9759,0.98087,0.15745
ICL-Markov_V3_O1,performer,1,1,absolute,True,False,0.0001,0.96616,0.97669,0.96616,0.15797
ICL-Markov_V3_O1,performer,1,2,rope,False,True,0.0005,0.98052,0.98379,0.98052,0.1586
ICL-Markov_V3_O1,performer,1,2,rope,False,False,0.0005,0.98886,0.97928,0.98886,0.15869
ICL-Markov_V3_O1,performer,1,2,absolute,True,True,0.0001,0.98253,0.98457,0.98253,0.15873
ICL-Markov_V3_O1,performer,1,2,rope,True,True,0.0005,0.97156,0.97817,0.97156,0.1597
ICL-Markov_V3_O1,performer,1,1,rope,True,True,0.0001,0.97887,0.97945,0.97887,0.15992
ICL-Markov_V3_O1,performer,2,2,rope,False,False,0.0005,0.98202,0.97566,0.98202,0.15992
ICL-Markov_V3_O1,performer,1,2,rope,True,True,0.0001,0.98358,0.97912,0.98358,0.15995
ICL-Markov_V3_O1,performer,1,1,absolute,False,False,0.0005,0.99284,0.98384,0.99284,0.16019
ICL-Markov_V3_O1,performer,1,1,absolute,True,True,0.0005,0.98345,0.97672,0.98345,0.1606
ICL-Markov_V3_O1,performer,2,1,absolute,False,False,0.0001,0.98269,0.985,0.98269,0.16073
ICL-Markov_V3_O1,performer,1,2,absolute,False,True,0.0005,0.96905,0.97795,0.96905,0.16078
ICL-Markov_V3_O1,performer,2,1,absolute,True,False,3e-05,0.98416,0.97843,0.98416,0.16122
ICL-Markov_V3_O1,performer,2,1,absolute,False,True,0.0005,0.98264,0.98014,0.98264,0.16147
ICL-Markov_V3_O1,performer,1,1,rope,True,False,0.0005,0.97603,0.98012,0.97603,0.16176
ICL-Markov_V3_O1,performer,2,2,absolute,True,False,3e-05,0.98448,0.98713,0.98448,0.16178
ICL-Markov_V3_O1,performer,1,1,rope,True,False,0.0001,0.97539,0.98245,0.97539,0.16182
ICL-Markov_V3_O1,performer,2,2,absolute,True,True,3e-05,0.98347,0.97965,0.98347,0.16245
ICL-Markov_V3_O1,performer,1,2,rope,True,False,0.0001,0.97906,0.98114,0.97906,0.16257
ICL-Markov_V3_O1,performer,1,2,absolute,False,False,0.0001,0.97418,0.98117,0.97418,0.16258
ICL-Markov_V3_O1,performer,2,1,absolute,True,True,3e-05,0.9861,0.98704,0.9861,0.1628
ICL-Markov_V3_O1,performer,1,2,absolute,True,False,0.0001,0.982,0.979,0.982,0.1632
ICL-Markov_V3_O1,performer,2,2,rope,True,False,3e-05,0.9781,0.98253,0.9781,0.16352
ICL-Markov_V3_O1,performer,2,1,rope,True,False,3e-05,0.97669,0.98056,0.97669,0.16357
ICL-Markov_V3_O1,performer,1,2,rope,True,False,3e-05,0.99345,0.98665,0.99345,0.16371
ICL-Markov_V3_O1,performer,2,2,absolute,False,False,0.0001,0.9833,0.97734,0.9833,0.16376
ICL-Markov_V3_O1,performer,1,2,absolute,True,True,3e-05,0.97189,0.97751,0.97189,0.16408
ICL-Markov_V3_O1,performer,1,1,absolute,True,True,3e-05,0.97505,0.9843,0.97505,0.16474
ICL-Markov_V3_O1,performer,1,1,absolute,False,True,0.0005,0.98787,0.97896,0.98787,0.16489
ICL-Markov_V3_O1,performer,1,1,rope,True,False,3e-05,0.99239,0.9896,0.99239,0.16531
ICL-Markov_V3_O1,performer,1,2,rope,True,True,3e-05,0.98765,0.98464,0.98765,0.16611
ICL-Markov_V3_O1,performer,1,2,rope,False,False,0.0001,0.98956,0.98529,0.98956,0.16647
ICL-Markov_V3_O1,performer,1,2,absolute,True,False,3e-05,0.98658,0.98667,0.98658,0.16656
ICL-Markov_V3_O1,performer,1,1,rope,True,True,3e-05,0.98733,0.98776,0.98733,0.16665
ICL-Markov_V3_O1,performer,2,2,absolute,False,True,0.0001,0.98778,0.98096,0.98778,0.16665
ICL-Markov_V3_O1,performer,1,2,rope,False,True,0.0001,0.98483,0.98695,0.98483,0.16667
ICL-Markov_V3_O1,performer,1,1,absolute,True,False,3e-05,0.97786,0.9795,0.97786,0.16673
ICL-Markov_V3_O1,performer,2,1,rope,True,True,3e-05,0.97713,0.98294,0.97713,0.16699
ICL-Markov_V3_O1,performer,2,2,rope,True,True,3e-05,0.9822,0.98236,0.9822,0.1671
ICL-Markov_V3_O1,performer,2,1,rope,False,True,0.0005,0.99177,0.98987,0.99177,0.16754
ICL-Markov_V3_O1,performer,1,2,absolute,False,True,0.0001,0.99117,0.98167,0.99117,0.16769
ICL-Markov_V3_O1,performer,2,2,rope,False,True,0.0001,0.98122,0.9877,0.98122,0.168
ICL-Markov_V3_O1,performer,1,1,absolute,False,False,3e-05,0.9936,0.98662,0.9936,0.16993
ICL-Markov_V3_O1,performer,1,1,absolute,False,False,0.0001,0.99604,0.98827,0.99604,0.17118
ICL-Markov_V3_O1,performer,2,1,absolute,False,True,0.0001,0.99212,0.98608,0.99212,0.17123
ICL-Markov_V3_O1,performer,1,1,rope,False,False,0.0001,0.98189,0.98883,0.98189,0.17137
ICL-Markov_V3_O1,performer,2,1,rope,False,True,0.0001,0.98618,0.99301,0.98618,0.17158
ICL-Markov_V3_O1,performer,1,1,absolute,False,True,0.0001,1.0033,0.98867,1.0033,0.17195
ICL-Markov_V3_O1,performer,1,2,absolute,False,False,3e-05,0.99276,0.98962,0.99276,0.17231
ICL-Markov_V3_O1,performer,1,2,rope,False,False,3e-05,0.99278,0.99384,0.99278,0.17232
ICL-Markov_V3_O1,performer,1,1,rope,False,True,0.0001,0.98663,0.98594,0.98663,0.17246
ICL-Markov_V3_O1,performer,2,1,rope,False,False,0.0001,0.99086,0.99171,0.99086,0.17275
ICL-Markov_V3_O1,performer,1,2,absolute,False,True,3e-05,0.98584,0.98754,0.98584,0.17294
ICL-Markov_V3_O1,performer,1,1,rope,False,True,3e-05,0.99347,0.99244,0.99347,0.17381
ICL-Markov_V3_O1,performer,1,1,absolute,False,True,3e-05,0.98515,0.99123,0.98515,0.17408
ICL-Markov_V3_O1,performer,1,1,rope,False,True,0.0005,0.99366,0.99464,0.99366,0.17422
ICL-Markov_V3_O1,performer,2,2,absolute,False,False,3e-05,0.99336,0.99854,0.99336,0.17443
ICL-Markov_V3_O1,performer,1,2,rope,False,True,3e-05,0.9994,0.99133,0.9994,0.17487
ICL-Markov_V3_O1,performer,1,1,rope,False,False,0.0005,1.0057,0.99219,1.0057,0.17505
ICL-Markov_V3_O1,performer,1,1,rope,False,False,3e-05,0.99282,0.99322,0.99282,0.17572
ICL-Markov_V3_O1,performer,2,2,rope,False,False,0.0001,0.97688,0.98558,0.97688,0.17643
ICL-Markov_V3_O1,performer,2,1,rope,False,True,3e-05,0.99617,0.99679,0.99617,0.17685
ICL-Markov_V3_O1,performer,2,1,absolute,False,True,3e-05,0.99222,0.99472,0.99222,0.17703
ICL-Markov_V3_O1,performer,2,1,absolute,False,False,3e-05,1.00679,0.99894,1.00679,0.17814
ICL-Markov_V3_O1,performer,2,1,rope,False,False,3e-05,1.00195,0.99703,1.00195,0.1792
ICL-Markov_V3_O1,performer,2,2,rope,False,True,3e-05,0.9956,1.00134,0.9956,0.18034
ICL-Markov_V3_O1,performer,2,2,rope,False,False,3e-05,1.00624,0.99881,1.00624,0.18141
ICL-Markov_V3_O1,performer,2,2,absolute,False,True,3e-05,1.00228,1.00208,1.00228,0.18158
ICL-Markov_V3_O1,standard,2,2,rpe,True,False,0.0005,0.85535,0.85938,0.85535,0.03373
ICL-Markov_V3_O1,standard,2,1,rope,True,False,0.0005,0.85388,0.85093,0.85388,0.03566
ICL-Markov_V3_O1,standard,2,1,rpe,True,False,0.0005,0.85354,0.8517,0.85354,0.03629
ICL-Markov_V3_O1,standard,2,2,rpe,True,True,0.0005,0.86761,0.858,0.86761,0.03994
ICL-Markov_V3_O1,standard,2,1,rpe,True,True,0.0005,0.88255,0.85925,0.88255,0.04437
ICL-Markov_V3_O1,standard,2,2,rope,True,False,0.0005,0.87281,0.867,0.87281,0.04501
ICL-Markov_V3_O1,standard,2,2,absolute,True,False,0.0005,0.87868,0.87306,0.87868,0.05046
ICL-Markov_V3_O1,standard,2,1,absolute,True,False,0.0005,0.8623,0.86745,0.8623,0.05096
ICL-Markov_V3_O1,standard,2,1,rpe,True,False,0.0001,0.87345,0.87161,0.87345,0.05264
ICL-Markov_V3_O1,standard,2,2,absolute,True,True,0.0005,0.8763,0.8776,0.8763,0.06127
ICL-Markov_V3_O1,standard,2,2,rope,True,True,0.0005,0.89007,0.89002,0.89007,0.06809
ICL-Markov_V3_O1,standard,2,1,absolute,True,True,0.0005,0.88757,0.88307,0.88757,0.06816
ICL-Markov_V3_O1,standard,2,2,rope,False,True,0.0005,0.8863,0.88641,0.8863,0.06995
ICL-Markov_V3_O1,standard,2,1,rope,True,True,0.0005,0.91345,0.90796,0.91345,0.09046
ICL-Markov_V3_O1,standard,2,1,rpe,False,False,0.0005,0.93855,0.93495,0.93855,0.11917
ICL-Markov_V3_O1,standard,2,2,rope,False,False,0.0005,0.95462,0.95129,0.95462,0.13228
ICL-Markov_V3_O1,standard,2,1,rope,True,False,0.0001,0.96043,0.95364,0.96043,0.13303
ICL-Markov_V3_O1,standard,2,1,absolute,False,True,0.0005,0.94767,0.95722,0.94767,0.13365
ICL-Markov_V3_O1,standard,2,2,absolute,False,False,0.0005,0.95664,0.95512,0.95664,0.14086
ICL-Markov_V3_O1,standard,2,2,absolute,False,True,0.0005,0.95131,0.96066,0.95131,0.14201
ICL-Markov_V3_O1,standard,2,2,rpe,False,False,0.0005,0.97524,0.96756,0.97524,0.14976
ICL-Markov_V3_O1,standard,2,1,rope,True,True,0.0001,0.96883,0.97076,0.96883,0.15135
ICL-Markov_V3_O1,standard,1,2,rpe,True,False,0.0005,0.96401,0.96935,0.96401,0.15335
ICL-Markov_V3_O1,standard,2,2,rpe,True,False,0.0001,0.97098,0.9714,0.97098,0.15382
ICL-Markov_V3_O1,standard,1,1,absolute,True,True,0.0005,0.97822,0.97844,0.97822,0.15386
ICL-Markov_V3_O1,standard,1,1,rpe,True,False,0.0005,0.97963,0.97594,0.97963,0.1543
ICL-Markov_V3_O1,standard,1,2,absolute,False,False,0.0005,0.98663,0.98118,0.98663,0.15469
ICL-Markov_V3_O1,standard,1,2,rpe,False,False,0.0005,0.97842,0.97478,0.97842,0.15478
ICL-Markov_V3_O1,standard,2,2,rpe,False,True,0.0005,0.97427,0.97089,0.97427,0.15647
ICL-Markov_V3_O1,standard,1,1,rope,True,False,0.0001,0.98806,0.97864,0.98806,0.15659
ICL-Markov_V3_O1,standard,1,2,rope,True,False,0.0005,0.97325,0.97139,0.97325,0.15669
ICL-Markov_V3_O1,standard,2,1,absolute,True,True,0.0001,0.97168,0.9747,0.97168,0.15702
ICL-Markov_V3_O1,standard,1,1,absolute,True,True,0.0001,0.97466,0.97697,0.97466,0.15707
ICL-Markov_V3_O1,standard,1,1,absolute,True,False,0.0005,0.98524,0.9761,0.98524,0.15711
ICL-Markov_V3_O1,standard,1,2,rope,False,True,0.0001,0.96837,0.9808,0.96837,0.15763
ICL-Markov_V3_O1,standard,1,2,absolute,True,False,0.0001,0.97585,0.97577,0.97585,0.15806
ICL-Markov_V3_O1,standard,2,2,rope,True,False,0.0001,0.98034,0.97554,0.98034,0.15812
ICL-Markov_V3_O1,standard,1,1,rpe,True,True,0.0001,0.97893,0.97846,0.97893,0.15821
ICL-Markov_V3_O1,standard,1,2,absolute,True,True,0.0001,0.96054,0.98058,0.96054,0.15826
ICL-Markov_V3_O1,standard,2,2,absolute,True,True,0.0001,0.96996,0.97721,0.96996,0.15826
ICL-Markov_V3_O1,standard,1,1,rpe,True,True,0.0005,0.98599,0.9786,0.98599,0.15837
ICL-Markov_V3_O1,standard,1,2,rpe,True,True,0.0005,0.98293,0.97727,0.98293,0.15842
ICL-Markov_V3_O1,standard,2,2,rpe,False,True,0.0001,0.97464,0.97948,0.97464,0.15949
ICL-Markov_V3_O1,standard,2,2,absolute,True,False,0.0001,0.97671,0.97837,0.97671,0.1598
ICL-Markov_V3_O1,standard,1,2,rope,False,False,0.0001,0.97018,0.97935,0.97018,0.15992
ICL-Markov_V3_O1,standard,1,2,absolute,True,False,0.0005,0.98144,0.97956,0.98144,0.15994
ICL-Markov_V3_O1,standard,1,2,rpe,True,True,0.0001,0.97676,0.98153,0.97676,0.16028
ICL-Markov_V3_O1,standard,1,2,rope,False,False,0.0005,0.98034,0.97817,0.98034,0.1607
ICL-Markov_V3_O1,standard,1,1,rope,True,True,0.0001,0.98652,0.97946,0.98652,0.16085
ICL-Markov_V3_O1,standard,1,2,absolute,True,True,0.0005,0.99157,0.9764,0.99157,0.16098
ICL-Markov_V3_O1,standard,2,1,rpe,True,True,0.0001,0.98645,0.9851,0.98645,0.16109
ICL-Markov_V3_O1,standard,1,1,rope,True,True,0.0005,0.98536,0.97995,0.98536,0.16129
ICL-Markov_V3_O1,standard,1,2,rope,True,False,0.0001,0.98397,0.98102,0.98397,0.1613
ICL-Markov_V3_O1,standard,2,2,rope,True,False,3e-05,0.97907,0.98446,0.97907,0.16147
ICL-Markov_V3_O1,standard,1,1,absolute,True,False,0.0001,0.97481,0.97628,0.97481,0.1616
ICL-Markov_V3_O1,standard,1,1,rope,True,False,0.0005,0.97613,0.97512,0.97613,0.16163
ICL-Markov_V3_O1,standard,1,2,rpe,False,True,0.0005,0.98086,0.98039,0.98086,0.16165
ICL-Markov_V3_O1,standard,2,1,absolute,True,False,0.0001,0.98571,0.98145,0.98571,0.1617
ICL-Markov_V3_O1,standard,2,1,rpe,True,False,3e-05,0.98939,0.99188,0.98939,0.16171
ICL-Markov_V3_O1,standard,1,2,rope,True,True,0.0005,0.99138,0.98254,0.99138,0.16178
ICL-Markov_V3_O1,standard,1,2,rope,False,True,0.0005,0.97868,0.98139,0.97868,0.16188
ICL-Markov_V3_O1,standard,2,1,absolute,True,False,3e-05,0.97819,0.98228,0.97819,0.1622
ICL-Markov_V3_O1,standard,1,2,rope,True,True,0.0001,0.97605,0.97888,0.97605,0.16239
ICL-Markov_V3_O1,standard,2,2,rpe,True,True,0.0001,0.97166,0.97921,0.97166,0.16247
ICL-Markov_V3_O1,standard,1,2,absolute,False,True,0.0005,0.98833,0.98355,0.98833,0.16252
ICL-Markov_V3_O1,standard,1,2,rpe,True,False,0.0001,0.98283,0.98579,0.98283,0.16256
ICL-Markov_V3_O1,standard,1,1,rope,True,True,3e-05,0.97573,0.98339,0.97573,0.16288
ICL-Markov_V3_O1,standard,2,2,absolute,True,True,3e-05,0.97905,0.98189,0.97905,0.16296
ICL-Markov_V3_O1,standard,2,2,rope,True,True,0.0001,0.97374,0.97801,0.97374,0.16305
ICL-Markov_V3_O1,standard,1,1,rpe,True,False,3e-05,0.9794,0.98297,0.9794,0.16311
ICL-Markov_V3_O1,standard,2,2,rope,True,True,3e-05,0.98529,0.98682,0.98529,0.16323
ICL-Markov_V3_O1,standard,1,2,rpe,False,False,0.0001,0.96428,0.97371,0.96428,0.16324
ICL-Markov_V3_O1,standard,1,2,absolute,False,False,0.0001,0.98102,0.98187,0.98102,0.16404
